Zip,Centroid Latitude,Centroid Longitude
94558,38.4419862,-122.2383296
94559,38.2301684,-122.3098787
94560,37.5040761,-122.0318985
94561,37.9934816,-121.6912214
94563,37.8799199,-122.1845716
94564,37.9940382,-122.2825889
94565,38.0145762,-121.906255
94566,37.6483729,-121.8499637
94567,38.706906,-122.3939967
94568,37.7152461,-121.9146907
94569,38.0442583,-122.1987648
94571,38.1488625,-121.7376689
94572,38.0327933,-122.2522107
42566,37.2785316,-84.7831719
48837,42.7470097,-84.7710327
39601,31.5632944,-90.4710824
42567,37.2659355,-84.6046956
39629,31.4366371,-90.4568498
48838,43.1833574,-85.2566668
39630,31.4593058,-90.8453502
42602,36.7259561,-85.121543
42603,36.7822368,-85.0290259
48840,42.7631383,-84.3793607
39631,31.0672084,-91.1340064
48841,43.1122038,-84.2393145
42629,36.9126444,-85.1380723
42631,36.7403929,-84.4809886
39633,31.306441,-91.1806465
39635,31.1914278,-90.463425
48842,42.6335217,-84.5380755
39638,31.2250044,-90.9959239
39641,31.3564027,-90.1818509
39643,31.2465494,-90.0142583
42633,36.8007715,-84.8265896
48843,42.5755792,-83.9233806
42634,36.8931699,-84.4223374
48845,43.1024411,-84.8458972
42635,36.6800863,-84.3965795
42638,36.6746019,-84.4704772
39645,31.1487846,-90.7988909
39647,31.5259751,-90.7227002
42642,37.0586814,-85.0351508
48846,42.9861252,-85.0578866
95968,39.4352104,-121.5519253
95969,39.716898,-121.6462053
95970,39.3984236,-122.0609463
95971,39.9400632,-120.8913274
95973,39.8916299,-121.8419314
95974,39.4802215,-121.8384537
95975,39.2243531,-121.1515933
95977,39.1765945,-121.2916922
95978,39.8756096,-121.5363063
95979,39.3020351,-122.5111599
95981,39.5517118,-121.1318857
95982,39.1727264,-121.8058194
95983,40.0778816,-120.7072874
95984,40.040955,-121.122652
95986,39.3425474,-120.770876
95987,39.1051265,-122.2830028
95988,39.491654,-122.2620799
95991,38.9941237,-121.5945729
95993,39.0824967,-121.6801142
96001,40.6017778,-122.4549732
96002,40.5278343,-122.3187489
96003,40.7519368,-122.2306778
96006,41.133532,-120.8425657
96007,40.4580291,-122.2778303
96008,40.7048693,-122.1200377
96009,41.0560401,-121.0208017
96010,40.9137804,-123.3074208
96011,41.051216,-121.9844918
96013,40.9736566,-121.6923992
96014,41.3266464,-122.7736539
96015,41.4872777,-120.9124157
96016,40.8942081,-121.5088345
96017,41.0768752,-122.253652
96019,40.6765637,-122.3809091
96020,40.3979198,-121.2983845
96021,39.9234789,-122.2704539
43788,39.8055256,-81.3339479
23093,38.0041674,-78.0400574
23102,37.7081193,-77.8286536
49953,46.8038042,-89.3718489
49955,47.0065747,-88.6946119
23103,37.6480344,-77.7236401
43793,39.7451491,-81.096102
23106,37.7161066,-77.2015109
23108,37.644741,-76.734614
49958,46.828387,-88.6684314
43802,40.0911612,-81.8520568
49959,46.4706456,-89.9983522
49960,46.711853,-89.2583712
23109,37.432717,-76.3325059
49961,46.5293903,-88.7315544
23110,37.5828205,-76.7711082
43804,40.4507918,-81.7409623
43805,40.3933593,-81.9730748
43811,40.1798599,-81.9208519
49962,46.8392811,-88.1311126
49963,47.0414665,-88.6891318
49965,46.9550965,-88.8595434
23111,37.6135508,-77.2430187
49967,46.5065083,-88.9663616
43812,40.2638395,-81.8809148
49968,46.4902984,-89.8874209
37723,35.9704304,-84.8136556
37724,36.548535,-83.7102569
33825,27.6202523,-81.4588263
33827,27.8158905,-81.5086468
37725,35.9960369,-83.3990841
37726,36.2041822,-84.8304731
37727,35.8851005,-83.022989
37729,36.516663,-84.0344705
37730,36.5473351,-83.975546
37731,36.5486671,-83.0090627
37732,36.3270388,-84.6063644
37733,36.3540756,-84.7112316
33830,27.873499,-81.8126953
37737,35.7614157,-84.1201732
33834,27.6202621,-82.0013641
37738,35.6702265,-83.4749179
33837,28.1947722,-81.5875102
37742,35.6758443,-84.1792456
33838,28.0194418,-81.6140475
33839,27.9768284,-81.7504979
33841,27.7411458,-81.7546022
37743,36.0683269,-82.8556967
33843,27.7207679,-81.5329997
37745,36.2780357,-82.8205866
33844,28.0895784,-81.5893832
33847,27.8028505,-81.8220589
33848,28.2835731,-81.5063822
33849,28.2260676,-82.0688859
33850,28.1216045,-81.7325575
2651,41.8750466,-70.0034376
2652,42.0495342,-70.0949865
2653,41.769125,-69.9735799
2655,41.6279841,-70.3920127
2657,42.0598291,-70.2004073
2659,41.6814735,-70.0235287
2660,41.7076993,-70.1585598
2663,41.8944436,-70.0121798
2664,41.6747273,-70.1956478
2666,41.9907801,-70.045714
2667,41.9219965,-70.023356
2668,41.7162077,-70.3630968
2669,41.6666805,-69.9896939
2670,41.6601031,-70.1706808
2671,41.6751532,-70.109767
2672,41.6357,-70.3136344
2673,41.6556371,-70.2472397
2675,41.7039498,-70.231552
2702,41.7851128,-71.0590468
70514,29.8497824,-91.546936
75182,32.800525,-96.5475766
70515,30.4524669,-92.5777432
80504,40.163388,-105.030087
70516,30.3709022,-92.3035771
80510,40.2124996,-105.6066003
80511,40.3401096,-105.5722232
75189,32.9420498,-96.3116685
80512,40.6311566,-105.5740429
75845,31.0876025,-95.0769845
75846,31.3288528,-96.1523692
75847,31.3562092,-95.1528979
75848,31.7652382,-96.3299275
75849,31.4174105,-95.4816473
75850,31.1356766,-95.9350452
75851,31.0923667,-95.499937
75852,30.9595209,-95.7155094
75853,31.9468732,-95.8144668
75855,31.5573312,-95.863641
75856,31.1888984,-95.2557389
75858,31.3907739,-95.1266538
75859,31.8930761,-96.2369037
75860,31.6113501,-96.2380512
75861,31.8515788,-95.8884586
75862,30.9647278,-95.3258947
75901,31.3016749,-94.6414081
48603,43.4587859,-84.0294709
48604,43.4997638,-83.9690838
48607,43.4324123,-83.9338278
42071,36.6245848,-88.2849065
42076,36.5714555,-88.1069506
48609,43.389617,-84.0831697
42078,37.2775006,-88.286608
42079,36.5678161,-88.5837398
48610,44.1416912,-84.1921914
42081,37.2266782,-88.4166336
42082,36.919858,-88.5004229
48611,43.6341483,-84.0972062
42083,37.1617854,-88.2883325
42084,37.4346632,-88.2456619
42085,36.569596,-88.8009659
42086,37.0885474,-88.771835
42087,36.9730927,-88.9948385
48612,43.8830237,-84.4394336
48613,43.9627848,-84.1780165
48614,43.2509912,-84.2980419
42088,36.6212223,-88.747697
48615,43.4298103,-84.4748055
48616,43.191074,-84.1134605
48617,43.8513075,-84.7172971
48618,43.7367787,-84.5567067
27407,36.0086831,-79.8781293
27408,36.1036674,-79.8137118
27409,36.1037293,-79.9398298
27410,36.1175232,-79.8942388
27455,36.1874262,-79.8174405
27501,35.4849414,-78.6845701
27502,35.7196313,-78.920175
31820,32.5794135,-84.8246823
27503,36.1529484,-78.8844851
31821,32.1161281,-84.9634488
27504,35.4003172,-78.5182711
31822,32.8649788,-84.9103475
31823,32.8106406,-84.8225873
27505,35.4234748,-79.0010289
31824,32.0511965,-84.519089
27507,36.5135422,-78.5694937
27508,35.9568736,-78.2481439
27509,36.1137119,-78.7817726
31825,32.1161954,-84.6708998
27510,35.9157825,-79.0826045
31826,32.7929631,-84.7032864
31827,32.686718,-84.5218162
31829,32.5626983,-84.7316108
27511,35.7633131,-78.7878322
31830,32.9007077,-84.7290628
31831,32.685573,-84.7068368
31832,31.9581689,-84.6148962
27513,35.8019804,-78.8025735
27514,35.966756,-79.0521355
31833,32.8428999,-85.0918453
31836,32.7964018,-84.5350901
27516,35.9061971,-79.1548546
31901,32.4653127,-84.9802849
41390,37.4100745,-83.3807318
41397,37.6890483,-83.673356
41408,37.7795139,-83.2845011
41421,37.9920481,-83.1947022
41425,37.8877506,-83.4177123
41464,37.6704474,-82.9695909
41465,37.7290977,-83.0918103
41472,37.9440088,-83.2473309
41501,37.5143552,-82.5089008
41503,37.6643456,-82.2874667
41512,37.2537458,-82.4761133
41513,37.3439239,-82.344145
41514,37.6689103,-82.3185288
41517,37.1953994,-82.578638
41519,37.5840406,-82.3215663
41522,37.3035845,-82.4095292
41524,37.4179626,-82.2310608
41526,37.4333353,-82.5107663
41527,37.6320915,-82.2890078
41528,37.548982,-82.1399044
41531,37.5929814,-82.2326812
72014,35.4326028,-91.1113028
73430,33.8983231,-97.3613824
84518,39.3888727,-110.8768859
73432,34.2512454,-96.4139034
84520,39.5330251,-110.4294497
84521,39.4170333,-110.7624456
84522,38.9239742,-111.2109527
73433,34.6281698,-97.4067149
84523,39.093675,-111.1979846
73434,34.6184345,-97.5789385
73437,34.3679435,-97.4123762
73438,34.2815585,-97.5032111
84525,39.2781861,-110.3456056
72015,34.4859851,-92.5850769
72016,34.9708228,-92.6328824
72017,34.9002494,-91.416432
84526,39.7461446,-110.9407507
73439,33.9379011,-96.7441127
73440,33.9447016,-96.8967444
73441,33.9044705,-97.4305742
84528,39.4023231,-111.0757827
73442,34.327013,-97.6645932
84529,39.6794462,-110.8207508
73443,34.1619563,-97.2977271
73444,34.4750881,-97.3613739
84530,38.2798358,-109.1431116
72019,34.6380302,-92.685264
94573,38.458864,-122.4288313
94574,38.527705,-122.437122
94575,37.8409608,-122.109502
94576,38.5494222,-122.476382
94577,37.7132752,-122.1673495
94578,37.7064344,-122.1253029
94579,37.6864992,-122.1572269
94580,37.6757312,-122.133017
94582,37.7629878,-121.9161739
94583,37.7555045,-121.9730087
94585,38.1924985,-121.9275294
94586,37.5740193,-121.8538333
94587,37.6031552,-122.018639
94588,37.8405379,-121.8952373
94589,38.1661976,-122.2362889
94590,38.1032342,-122.249096
94591,38.1228693,-122.1968632
94592,38.0927771,-122.2781074
94595,37.8719543,-122.069381
94596,37.8890984,-122.0375531
94597,37.918196,-122.0716676
94598,37.8999355,-121.9992436
94599,38.4114273,-122.3605022
94601,37.7755447,-122.2187049
42647,36.6812529,-84.6273372
42649,36.6197823,-84.4308819
48847,43.2732323,-84.5755794
42653,36.7821122,-84.4547217
48848,42.887696,-84.3537028
39648,31.1893775,-90.3842168
48849,42.8063129,-85.1245359
48850,43.4352724,-85.2460607
39652,31.1136591,-90.4753964
48851,42.9510555,-84.9363999
48852,43.3516899,-85.0460717
48853,43.1001222,-84.6856211
42701,37.7036859,-85.8371108
42712,37.578412,-86.316449
39653,31.4818232,-90.8644777
43103,39.7323754,-82.9357081
20158,39.1396474,-77.6588587
37097,35.7799411,-87.8234168
43105,39.8667601,-82.6123694
49461,43.3762487,-86.3192675
20164,39.0132988,-77.3950669
37098,35.872364,-87.3193614
43106,39.6423166,-83.4211783
59701,46.0313373,-112.4782673
59703,46.0457084,-112.5374572
43107,39.6928249,-82.4145292
43109,39.918164,-82.8305458
20165,39.0575376,-77.392009
59710,45.0652714,-112.0679624
49464,42.8447965,-85.9847994
37101,36.0602162,-87.6290736
20166,38.9861371,-77.4556944
43110,39.8266821,-82.8000739
96022,40.3363078,-122.4479773
96023,41.9288942,-121.9068087
96024,40.5466305,-122.8808912
96025,41.2099417,-122.3079349
96027,41.3994828,-123.0688554
96028,41.0064167,-121.4807407
96029,39.9392965,-122.4891914
96031,41.186066,-123.1817957
96032,41.6095157,-122.9635251
96033,40.7816325,-122.5841485
96034,41.4282844,-122.6094409
96035,40.0456369,-122.1848587
96037,41.5446753,-122.934665
96038,41.6071001,-122.5457146
96039,41.6879054,-123.4832686
96040,40.7935349,-121.4386071
96041,40.5257235,-123.1939168
96044,41.9589036,-122.5259211
96046,40.5887723,-123.4342011
96047,40.4697675,-122.6609755
96048,40.8290137,-123.0228589
96049,41.7718598,-123.3273746
96050,41.8988798,-122.8885521
96051,40.9332003,-122.3827876
96052,40.7383913,-122.8210855
96054,41.2389564,-121.0392504
96055,40.1101644,-122.1231851
96056,41.0281764,-121.3083158
92705,33.773257,-117.830273
92706,33.7658968,-117.8822237
92707,33.709935,-117.8704307
92708,33.7105823,-117.951129
92780,33.7340083,-117.8191646
92782,33.7397192,-117.7846975
92801,33.8449834,-117.952151
92802,33.8082659,-117.9236552
92804,33.8182707,-117.9750189
92805,33.8309903,-117.9051644
92806,33.8379605,-117.8704945
92807,33.848733,-117.7883568
92808,33.8564689,-117.7401751
23112,37.4334053,-77.6628623
43821,40.1367524,-82.0005122
49969,46.2516551,-89.2107233
49970,46.5474194,-88.6003671
23113,37.5398088,-77.6797428
49971,46.7092403,-89.7052853
54540,46.1547914,-89.3727378
54554,46.0534315,-89.0492617
43822,40.1788455,-82.1740291
23114,37.4822263,-77.6597711
23115,37.8109844,-76.914468
43824,40.3639099,-81.7584487
43830,40.0628202,-82.1374724
23116,37.6756492,-77.3367076
43832,40.275813,-81.585655
43836,40.2087416,-81.7197972
23117,37.9819988,-77.8739756
23119,37.4481737,-76.277178
43837,40.2983962,-81.4779339
23120,37.4220804,-77.7813703
43840,40.4107243,-81.6014588
43842,40.1369174,-82.0127596
23123,37.6518338,-78.3011416
43843,40.3490109,-82.1756105
23124,37.5509501,-77.0440415
23125,37.3271266,-76.2808295
23126,37.9234605,-77.1443162
23128,37.4360671,-76.4329581
23129,37.6816303,-77.7704202
23130,37.3872855,-76.2594393
43844,40.325385,-82.0607707
23138,37.3426514,-76.3043243
43845,40.2649075,-81.7312791
43901,40.2235524,-80.8557966
43902,39.8828503,-80.9519932
43903,40.4721335,-80.9732972
33851,28.0446356,-81.6238928
37748,35.9513442,-84.5196217
37752,36.5606973,-83.5380785
37753,35.8231351,-83.1003975
37754,36.1390993,-84.0298007
37755,36.4022835,-84.5269278
37756,36.3045687,-84.419796
37757,36.2990089,-84.1372987
33852,27.2393369,-81.3739634
37760,36.1083873,-83.4577794
37762,36.5773035,-84.12617
33853,27.900707,-81.5844503
33854,27.8564395,-81.4101063
33855,27.795372,-81.3527603
33856,27.8547467,-81.4290236
33857,27.3361946,-81.1894425
37763,35.8202299,-84.4922645
33859,27.8726953,-81.6264014
37764,35.9703456,-83.6166422
37765,36.5723439,-83.0586143
33860,27.7628925,-82.0253399
37766,36.3997013,-84.0808243
33865,27.433787,-81.9632568
33867,27.7778335,-81.1960922
37769,36.218671,-84.1535432
33868,28.2408432,-81.8266166
37770,36.1533108,-84.6632934
33870,27.5069295,-81.4084559
2703,41.9316531,-71.2945028
2713,41.4412952,-70.9022167
2715,41.8055942,-71.1577069
2717,41.7601058,-70.972762
2718,41.8624856,-71.0116902
2719,41.6336673,-70.8713617
2720,41.7230233,-71.1215271
2721,41.6751253,-71.148281
2723,41.6927049,-71.1297257
2724,41.6839363,-71.1775005
2725,41.7200425,-71.1882719
75904,31.340305,-94.826061
75925,31.6148554,-95.0624925
75926,31.2480854,-94.9690987
75928,30.6713953,-93.7113399
75929,31.245162,-94.1755136
75930,31.3275338,-94.0311435
75931,31.1136639,-94.0213851
75932,31.0561473,-93.6156553
75933,30.5538121,-93.8126962
75934,30.8950578,-94.7591212
75935,31.7325131,-94.1912898
75936,30.9520758,-94.5796221
75937,31.4653261,-94.3673166
75938,30.9405169,-94.3536398
75939,31.0137793,-94.7974198
75941,31.1870715,-94.7588031
75942,30.8151663,-94.4305874
75943,31.6584222,-94.8941766
75944,31.3540952,-94.3876805
75946,31.8193305,-94.5206453
75948,31.3075876,-93.7841025
75949,31.2298425,-94.5091833
75951,30.9344247,-94.0595784
75954,31.9043409,-94.0480942
75956,30.6763666,-93.9831202
75959,31.5123073,-93.8617316
75960,30.9128558,-94.8656718
75961,31.5583617,-94.5047714
75962,31.6198727,-94.6470803
42101,37.0580968,-86.4630612
42102,37.003741,-86.4182317
48619,44.8197355,-84.0206126
48621,44.7368986,-84.0124267
42103,36.9651394,-86.3245989
48622,43.8408358,-84.8812659
48623,43.52008,-84.1328405
42104,36.8768635,-86.4511897
42120,36.6728526,-86.2621119
42122,36.8570701,-86.3536787
42123,36.8176018,-85.9827343
42124,36.8705402,-85.6439636
39422,31.9593128,-89.2577079
42127,37.1135695,-85.9184632
39423,31.1704952,-88.9151193
48624,44.0610934,-84.4573699
42129,36.9891449,-85.5854671
42130,36.9258651,-85.786306
39425,31.0603571,-89.0801317
42133,36.7260468,-85.9562332
39426,30.6552224,-89.6612595
39427,31.4801299,-89.8145425
42134,36.7245354,-86.5644833
42140,36.6565412,-85.8288934
48625,44.052142,-84.8374425
48626,43.4213683,-84.2214377
48627,44.4619214,-84.7502026
48628,43.7841215,-84.3283656
39428,31.651051,-89.5728389
48629,44.3122375,-84.784698
48630,44.3247936,-84.7724968
42141,36.9475506,-85.9183314
27517,35.8491648,-79.0249995
31903,32.4141485,-84.9542438
27518,35.7311385,-78.7732063
27519,35.808973,-78.8865852
31904,32.5543398,-85.0094694
27520,35.6197225,-78.477008
27521,35.4121205,-78.655865
27522,36.105618,-78.6752024
31906,32.4678112,-84.9501731
27523,35.7736176,-78.9569261
27524,35.3945635,-78.3875948
31907,32.4820373,-84.9014746
27525,36.1360908,-78.4580994
56060,43.9287097,-94.441044
56062,44.0462435,-94.4141234
56063,44.2181158,-93.8158619
56065,43.9422247,-93.92843
56068,43.8653058,-93.8061422
56069,44.4120989,-93.5424356
56071,44.5349785,-93.5794409
56072,43.8992286,-93.5170813
56073,44.3048297,-94.4647452
56074,44.3268774,-94.1969355
56075,43.7350467,-94.4366869
56078,44.0059214,-93.7608753
56080,44.08041,-93.8545071
56081,43.9910886,-94.6293479
56082,44.3572867,-94.036965
41534,37.2775113,-82.4765839
41535,37.5963569,-82.2796702
41537,37.2226219,-82.6137379
41538,37.3155803,-82.5900718
41539,37.5068325,-82.3271318
41540,37.3909407,-82.3348729
41543,37.5478973,-82.2854983
41544,37.5939031,-82.1740901
41547,37.5360545,-82.0907409
41548,37.3879682,-82.268682
41553,37.4771402,-82.1636374
41554,37.4377666,-82.2919701
41555,37.5383011,-82.2583531
41557,37.4860314,-82.410912
41558,37.5385802,-82.2092182
41559,37.3744526,-82.3830904
41560,37.3955512,-82.5783443
41562,37.3986764,-82.4636816
41563,37.2321918,-82.5366345
41564,37.6076448,-82.3648062
72020,35.472466,-91.4692031
73446,34.0898471,-96.7777253
73447,34.2472525,-96.8534496
72021,34.8455402,-91.2174789
84532,38.5196408,-109.5353031
84533,37.5648878,-110.4431213
72022,34.6074582,-92.4885442
73448,33.9483117,-97.1061444
73449,34.0086887,-96.5441193
73450,34.2634317,-96.5332341
72023,34.9643386,-92.0636432
73453,34.0409834,-97.2322624
73455,34.2299809,-96.7603532
84534,37.253519,-109.2319244
72024,34.7608481,-91.7419189
73456,34.1301274,-97.6393455
72025,35.0523279,-92.9993754
72026,34.5052283,-91.2950001
73458,34.3521016,-97.2563145
72027,35.3738181,-92.5728708
73459,33.7810321,-97.1304599
84535,37.9996757,-109.5572301
72029,34.7071227,-91.2385736
72030,35.4270884,-92.6759082
84537,39.3300555,-111.2312347
84539,39.773092,-110.300516
73460,34.2758066,-96.6512596
84540,39.2433812,-109.4357595
84542,39.5422629,-110.7350203
73461,34.3607966,-96.4569152
72031,35.6336608,-92.5316467
73463,34.1076403,-97.4353354
73481,34.4392667,-97.5220139
94602,37.8043193,-122.2075439
94603,37.736536,-122.1794414
94605,37.7614085,-122.1501983
94606,37.7918868,-122.2453339
94607,37.8072155,-122.3014973
94608,37.8368441,-122.2891434
94609,37.8343896,-122.2643716
94610,37.8112767,-122.2427066
94611,37.8293502,-122.2035073
94612,37.8087721,-122.2691656
94613,37.7808518,-122.1828492
94618,37.844821,-122.2385523
94619,37.7904504,-122.1408092
94621,37.7482717,-122.2168284
94702,37.8657712,-122.2863224
94703,37.8639031,-122.2756425
94704,37.8665276,-122.2580393
94705,37.865174,-122.2382224
94706,37.8897041,-122.2955313
94707,37.8981891,-122.2791298
94708,37.9030665,-122.26194
94709,37.8792336,-122.2668389
94710,37.8639233,-122.306465
94720,37.8738316,-122.2549442
94801,37.9528435,-122.3819735
94803,37.959549,-122.2835783
94804,37.9154416,-122.3378103
94805,37.9427973,-122.3229228
94806,37.98079,-122.337627
94850,37.9028669,-122.3190253
94901,37.9781379,-122.4976106
94903,38.0221295,-122.55881
94904,37.9455118,-122.5601197
43111,39.5020671,-82.2427002
20169,38.8770644,-77.6476062
43112,39.7978274,-82.7046368
49503,42.9621199,-85.6593942
20170,38.9798421,-77.3797496
59711,46.0946716,-113.1416236
59713,46.7005879,-112.5610664
20171,38.9237795,-77.3965458
37110,35.6450896,-85.7412521
43113,39.5865901,-82.9622447
43115,39.4917472,-83.1511418
43116,39.7715495,-83.0614081
43117,39.7687929,-83.2061311
49504,42.981579,-85.7107001
37115,36.2580748,-86.6941807
37118,35.93024,-86.1902247
20175,39.0644337,-77.6038459
43119,39.9409282,-83.2057194
49505,42.996477,-85.637735
59714,45.9802904,-111.1297581
20176,39.1848534,-77.5431839
49506,42.9457477,-85.6138391
37122,36.1783482,-86.48658
20180,39.2685909,-77.6376364
20181,38.6891263,-77.5696104
37127,35.78121,-86.3277255
92821,33.927561,-117.8870858
92823,33.9284213,-117.8092838
92831,33.8797675,-117.8963404
92832,33.868617,-117.9290101
92833,33.8793192,-117.9617343
92835,33.9018862,-117.9166391
92840,33.7871648,-117.9318894
92841,33.7868554,-117.9820015
92843,33.7639314,-117.9314503
92844,33.7654618,-117.9694618
92845,33.7831116,-118.0262818
92860,33.9255186,-117.5519578
92861,33.8172828,-117.8111835
92865,33.8263928,-117.8513073
92866,33.7846146,-117.8447746
